inspection_id,name,address,postal,lat,lon,date,facility_status,inspection_type,violation_observed,description
14620211013,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2021-10-13,CLOSURE,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 10/26/2021 ]"
14620211013,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2021-10-13,CLOSURE,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 10/26/2021 ]"
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 6/6/2023 ]
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,Major - Corrected on Site,Hands clean and properly washed; proper glove use  [ date violation corrected: 6/6/2023 ]
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 6/6/2023 ]
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 6/6/2023 ]
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 6/6/2023 ]"
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,Minor - Corrected on Site,"Proper eating, tasting, drinking or tobacco use  [ date violation corrected: 6/6/2023 ]"
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 6/6/2023 ]
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,OUT (Not in Compliance),Premises; personal/cleaning items; vermin proofing  [ date violation corrected: 6/6/2023 ]
14620230516,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-05-16,CONDITIONAL PASS,routine,OUT (Not in Compliance),Toxic substances properly identified; stored & used  [ date violation corrected: 6/6/2023 ]
14620211014,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2021-10-14,PASS,reinspection/followup,,
14620211026,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2021-10-26,PASS,reinspection/followup,,
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 7/12/2022 ]
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 5/16/2023 ]
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 7/12/2022 ]
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,Minor - Corrected on Site,"Proper eating, tasting, drinking or tobacco use  [ date violation corrected: 7/12/2022 ]"
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 5/16/2023 ]"
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified  [ date violation corrected: 5/16/2023 ]
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available  [ date violation corrected: 5/16/2023 ]
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,OUT (Not in Compliance),Signs posted; last inspection report available  [ date violation corrected: 5/16/2023 ]
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,OUT (Not in Compliance),Toilet facilities: facilities properly maintained  [ date violation corrected: 5/16/2023 ]
14620220712,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2022-07-12,PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips  [ date violation corrected: 5/16/2023 ]"
14620230606,DEJA VU PIZZA & PASTA,3227 16TH ST,94103,37.764713,-122.424709,2023-06-06,PASS,reinspection/followup,,
15120210325,BUS STOP PIZZA #1,256 DIVISADERO ST,94117,37.771487,-122.437047,2021-03-25,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals"
15120210325,BUS STOP PIZZA #1,256 DIVISADERO ST,94117,37.771487,-122.437047,2021-03-25,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
15120210325,BUS STOP PIZZA #1,256 DIVISADERO ST,94117,37.771487,-122.437047,2021-03-25,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified
15120230622,BUS STOP PIZZA #1,256 DIVISADERO ST,94117,37.771487,-122.437047,2023-06-22,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
15120230622,BUS STOP PIZZA #1,256 DIVISADERO ST,94117,37.771487,-122.437047,2023-06-22,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
15520201009,CAFE COLE,609 COLE ST,94117,37.769303,-122.450724,2020-10-09,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 4/2/2021 ]
15520210402,CAFE COLE,609 COLE ST,94117,37.769303,-122.450724,2021-04-02,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 5/16/2023 ]
15520210402,CAFE COLE,609 COLE ST,94117,37.769303,-122.450724,2021-04-02,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 5/16/2023 ]
15520230516,CAFE COLE,609 COLE ST,94117,37.769303,-122.450724,2023-05-16,PASS,routine,,
16420201001,LADLE & LEAF,"50 POST ST, 3RD FLOOR",94104,37.789064,-122.402861,2020-10-01,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Thermometers provided and accurate  [ date violation corrected: 5/9/2022 ]
16420210430,LADLE & LEAF,"50 POST ST, 3RD FLOOR",94104,37.789064,-122.402861,2021-04-30,PASS,routine,,
16420220509,LADLE & LEAF,"50 POST ST, 3RD FLOOR",94104,37.789064,-122.402861,2022-05-09,PASS,routine,,
16420230424,LADLE & LEAF,"50 POST ST, 3RD FLOOR",94104,37.789064,-122.402861,2023-04-24,PASS,routine,,
18420210916,RADIO HABANA,1109 VALENCIA ST,94110,37.755124,-122.420916,2021-09-16,CLOSURE,complaint,Major,Sewage and wastewater properly disposed  [ date violation corrected: 9/21/2021 ]
18420210325,RADIO HABANA,1109 VALENCIA ST,94110,37.755124,-122.420916,2021-03-25,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
18420210325,RADIO HABANA,1109 VALENCIA ST,94110,37.755124,-122.420916,2021-03-25,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 4/1/2021 ]"
18420210325,RADIO HABANA,1109 VALENCIA ST,94110,37.755124,-122.420916,2021-03-25,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 4/1/2021 ]
18420210325,RADIO HABANA,1109 VALENCIA ST,94110,37.755124,-122.420916,2021-03-25,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 4/1/2021 ]
18420210325,RADIO HABANA,1109 VALENCIA ST,94110,37.755124,-122.420916,2021-03-25,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
18720221101,TAZA WRAPS & JUICE,"750 FONT, BLDG B BLVD",94132,37.723054,-122.483612,2022-11-01,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
18720221101,TAZA WRAPS & JUICE,"750 FONT, BLDG B BLVD",94132,37.723054,-122.483612,2022-11-01,PASS,routine,Minor - Corrected on Site,Proper cooling methods
18720221101,TAZA WRAPS & JUICE,"750 FONT, BLDG B BLVD",94132,37.723054,-122.483612,2022-11-01,PASS,routine,OUT (Not in Compliance),Plumbing; proper backflow devices
18720221101,TAZA WRAPS & JUICE,"750 FONT, BLDG B BLVD",94132,37.723054,-122.483612,2022-11-01,PASS,routine,OUT (Not in Compliance),Toxic substances properly identified; stored & used
18720221101,TAZA WRAPS & JUICE,"750 FONT, BLDG B BLVD",94132,37.723054,-122.483612,2022-11-01,PASS,routine,OUT (Not in Compliance),Wiping cloths; properly used and stored
19220210707,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2021-07-07,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 10/6/2022 ]
19220210707,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2021-07-07,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 10/6/2022 ]
19220210707,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2021-07-07,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 10/6/2022 ]"
19220210707,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2021-07-07,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 10/6/2022 ]
19220221006,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2022-10-06,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 6/8/2023 ]"
19220221006,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2022-10-06,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available  [ date violation corrected: 6/8/2023 ]
19220230608,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2023-06-08,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 6/30/2023 ]"
19220230608,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2023-06-08,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 6/30/2023 ]"
19220230608,ARBOR,384 B HAYES ST,94102,37.777014,-122.422345,2023-06-08,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 6/30/2023 ]
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,Major - Corrected on Site,Hands clean and properly washed; proper glove use  [ date violation corrected: 10/21/2021 ]
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 10/4/2022 ]
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 10/4/2022 ]
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,Minor - Corrected on Site,Proper cooling methods  [ date violation corrected: 10/21/2021 ]
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,Minor - Corrected on Site,"Proper eating, tasting, drinking or tobacco use  [ date violation corrected: 10/21/2021 ]"
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 10/4/2022 ]"
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 10/4/2022 ]
19420211006,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-06,CONDITIONAL PASS,routine,OUT (Not in Compliance),Plumbing; proper backflow devices  [ date violation corrected: 10/21/2021 ]
19420211021,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2021-10-21,PASS,reinspection/followup,,
19420221004,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2022-10-04,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized
19420221004,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2022-10-04,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible
19420221004,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2022-10-04,PASS,routine,OUT (Not in Compliance),"Adequate ventilation and lighting; designated areas, use"
19420221004,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2022-10-04,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
19420221004,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2022-10-04,PASS,routine,OUT (Not in Compliance),Food separated and protected
19420221004,BAYSIDE COFFEE SHOP,2011 BAYSHORE BLVD,94134,37.715126,-122.398901,2022-10-04,PASS,routine,OUT (Not in Compliance),Thermometers provided and accurate
20820220311,CONSTANS GROCERY,4124 03RD ST,94124,37.739961,-122.389003,2022-03-11,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 3/15/2022 ]
20820220311,CONSTANS GROCERY,4124 03RD ST,94124,37.739961,-122.389003,2022-03-11,PASS,routine,OUT (Not in Compliance),Thermometers provided and accurate  [ date violation corrected: 3/17/2023 ]
20820230317,CONSTANS GROCERY,4124 03RD ST,94124,37.739961,-122.389003,2023-03-17,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
20820230317,CONSTANS GROCERY,4124 03RD ST,94124,37.739961,-122.389003,2023-03-17,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
21720210329,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2021-03-29,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 9/7/2021 ]
21720210329,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2021-03-29,PASS,routine,Minor,Hot and cold running water available  [ date violation corrected: 9/7/2021 ]
21720210329,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2021-03-29,PASS,routine,OUT (Not in Compliance),Thermometers provided and accurate  [ date violation corrected: 9/7/2021 ]
21720210907,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2021-09-07,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 8/25/2022 ]
21720210907,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2021-09-07,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 8/25/2022 ]"
21720210907,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2021-09-07,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 8/25/2022 ]"
21720210907,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2021-09-07,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 8/25/2022 ]
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,Major - Corrected on Site,Hands clean and properly washed; proper glove use
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,Minor,Consumer advisory provided for raw or undercooked foods
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals"
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,Minor - Corrected on Site,"Food in good condition; safe, and unadulterated"
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use"
21720220825,PROGRESSIVE GROUNDS,400 CORTLAND AVE,94110,37.739143,-122.417653,2022-08-25,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
22620200707,GRUMPY'S AMERICAN PUB,125 VALLEJO ST,94111,37.799594,-122.400586,2020-07-07,PASS,routine,Major - Corrected on Site,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 7/14/2020 ]"
22620200707,GRUMPY'S AMERICAN PUB,125 VALLEJO ST,94111,37.799594,-122.400586,2020-07-07,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 7/14/2020 ]
22620200707,GRUMPY'S AMERICAN PUB,125 VALLEJO ST,94111,37.799594,-122.400586,2020-07-07,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 7/14/2020 ]"
22620200707,GRUMPY'S AMERICAN PUB,125 VALLEJO ST,94111,37.799594,-122.400586,2020-07-07,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 7/14/2020 ]"
39320210308,SUPER STAR RESTAURANT,4919 MISSION ST B,94112,37.719692,-122.438575,2021-03-08,PASS,reinspection/followup,,
22620200707,GRUMPY'S AMERICAN PUB,125 VALLEJO ST,94111,37.799594,-122.400586,2020-07-07,PASS,routine,OUT (Not in Compliance),Premises; personal/cleaning items; vermin proofing  [ date violation corrected: 7/14/2020 ]
